# Generated by tools/wikidata-sweep.js --sitelink not-en — ids only, screened on Wikidata claims.
# A person gets a card, an institution does not: the sweep requires P31 to be a
# performer type (human, band, duo, comedy troupe, YouTube channel), so
# businesses, universities, nonprofits, labels and TV series never reach here.
# 4539 channels, swept 2026-08-16 (run in two batches: shard 1 alone, then
# shards 2-9 together, since shard 1 alone already returned ~50k raw rows).
#
# Next:  node tools/add-candidates.js catalog/reach-9.txt

UC0YqP53xdu-xWyEChH9h-SA  # SHELLS
UC0ZheeukoEoNFA9omEKoaIg  # Yaya Diamond
UC0a1rLDtI93_dZPA-9VMuZA  # Rick Garcia
UC0aSHiQNMy8IMmS7_8WbtdA  # Q136557049
UC0adrAbcmv3Won4_uATUfDA  # BUCKLE N BOOTS
UC0b4YiQ4uYl__w8ZHurPEZg  # Gary Marks
UC0bLweCpVaSAv9LptfD_yHw  # Erkut Akyildiz
UC0cXE_QmP67xLR8JOCeDZtA  # Vincent Bergeron
UC0cd_-e49hZpWLH3UIwoWRA  # Dave Farina
UC0e3QhIYukixgh5VVpKHH9Q  # Code Bullet
UC0gHPCrDibDzR1MbMc0ehVQ  # Creed Fisher
UC0gIDzxjHgz58_j_H3IdkaQ  # 4KORNERS
UC0gXT2T6KtmV0IHNNNvruAQ  # Mikey Bolts
UC0gjVbm7HY5GzDTo5NbQruA  # Mitchell Hashimoto
UC0i7ABTBnmpCzFrjAp7El4w  # Alan Hazelden
UC0iWUULOoMJDVJ-bPEkXcKg  # Nathan Chase Plummer
UC0j-CFvERlzPYwB7M5-blow  # Krtzyy
UC0jTw0xPTe-9yYzXG3Tczpw  # Q113552057
UC0jeMaqeDeWsXtb36FuQNBg  # Anna Laclergue
UC0jrIJDNuA9uPQubFeaT-jQ  # The Katie
UC0k5iLapgBBQfF2vIkucrnQ  # Ruby Mountain
UC0kYGyq4kzEAoolkOA6JhAA  # Anything4views
UC0lF130iu3sEb0tsuQkw3gQ  # Kai Post
UC0lWhAj_vvY0FGxwxBlMjEA  # Kameron Hood
UC0laUbTaOa-2i796NVx0CJw  # Rian Antonelli
UC0m8Ij7iPerudEg26KJtYFw  # Hit the B Button!
UC0nBp9LDpQMXEvYtvIsTV1w  # Karen X. Cheng
UC0o7LsVgd-P_i7zN1TnDDWA  # Phil Lauzon
UC0ogeffei7r7qH0iCKJ9LIQ  # John Eric
UC0ozyJk_mcNT0EfsBw_FEQQ  # Momelo
UC0pzlXcKllW16bzUkpBptQQ  # Alex Budovsky
UC0q68TlPsf7OCzmjMPnlzrA  # Michael Coghlan
UC0qjcilrxtf1HSVh3wlXfrA  # Alx James
UC0qnW2rcE4684E28FYRRSRg  # Gems (band)
UC0reSC5i3NSBQNq3RCems6g  # Luigi 21 Plus
UC0sJKdOLV0jBYqA6jqAtkTg  # Lee Wilson
UC0ujWmNhFZCt2lgNV3BfLHA  # Shantall
UC0vBXGSyV14uvJ4hECDOl0Q  # Techquickie
UC0xpHqXbZVFLdrspOVt4m5w  # Cassie Wei
UC0y22W9Ea6x3qFaVXAhqTRw  # Rueby Wood
UC0yPWMDP3RK2Rpx2jz79_8g  # Saberspark
UC0ymu0ph_5PYpm_-vb6sa0w  # Corinne Winters
UC1-0VA99aEFk8MLOSrZvWKQ  # cscoop
UC1-5QbJg7zbFBClThKN13zA  # Natasha Bure
UC1-XUPFajzDWCO06HB2DWsA  # Claire Jarrett
UC1-b4Zxy9Uwpb0_HERXLV_A  # Taya Mâ Shere
UC1-yHZcaml1m7T4VDzb_syQ  # James Reynolds
UC10_Dwf2e3KWxFWYwSe2tdw  # Q91096522
UC12P-uPaocqlcMUiyE0m1Qg  # Violet Brandani
UC13Puu09ecnll-hhHqbmdNw  # BlueMaxima
UC14y0FIB_z6ve3C1Zq-eYXw  # Q109692086
UC15zC7ooKvWMBfHpI_bT-Sw  # Lily Cornell Silver
UC163mS2HFlhSs2OLkE8jYUQ  # Syga Thomas
UC1664Gc4w9xbHtU5BP6yZqA  # Lady Nicola St John
UC19yVux1x9BIigYxFdwn5Yg  # Cory Long
UC1AH7xvzpGOArDbD5kuk25A  # ImAllexx
UC1AQpahn8Y-G0cl7txVsogw  # Jon Bernstein
UC1B0mqc-2fwSZjvh57j5CLQ  # Vonderweisz
UC1BWMtZbNLVMSFgwSukjqCw  # Q66439232
UC1EUXmp9cDPD4G_kHifB9zQ  # Phil Schoen
UC1EljNk2jR8xUPyEAx2FY5A  # Kimberlee Chambers
UC1FTgkfTf13AMWJUv4MTi4Q  # Tom Carradine
UC1GClXNsp99r4rvthPRwBLA  # Scott Buckley
UC1GJ5aeqpEWklMBQ3oXrPQQ  # PearlescentMoon
UC1GTdGYQN_rDIoQgZ9uSDjw  # Murad Islamov
UC1G_AMEAGJgYN8rqPhhgMvg  # Neela Jolene
UC1HeJ5mXHclRB1uEvsi4tvA  # Jamarr Joseph
UC1I3jK6UyoAGqn5oYAcKRvQ  # Bonita's Kitchen
UC1I7kEKJD1s_ALwQ4U4OnLw  # Krishna Sahay
UC1IjqPOPLEDO5zResbEwWwQ  # Host
UC1IuOajCAtHvLyZgkIK47dQ  # Joe Colantonio
UC1J5R-2zsrrICAYmkt5g_6Q  # Patty Shukla
UC1JcVUrFM7NGC9GTpYemluw  # Nick Magnus
UC1JfSjsuqn0vKcU9W1g790Q  # Q115264352
UC1KbedtKa3d5dleFR6OjQMg  # Aaron Marino
UC1KsuptNXu2_2PbABztthEw  # DENIELED
UC1KsxDW7hhfeq5QQmFtInIw  # Julien Solomita
UC1LBIfYjUdzcr7L1urt_2sg  # Morse Code
UC1LeiO1v9L-fCZ1RBlx4orw  # David Oualaalou
UC1Ls9FC0iVRnnVsOeF9i3gw  # James Ritchey
UC1MlNruFySEkTmqHyMjtc3g  # Noa Assaf
UC1MoGUk7JTsZyiBBB2FQhEA  # Peter Lee
UC1MtEEF1Uw-EaBrPTtqCMpg  # Jonathan Rollins
UC1NbRaGNot6kNEL3Jsa7SRA  # Jonni Peppers
UC1OAPfnLXXvsZ0jb2IBk0Rg  # Christopher Fiola
UC1OpdeZo958-Y5oQzuepUAw  # Jey Pawlik
UC1P4bhgX_7EdUAit3tLDF1g  # Duncan Pain
UC1PZxKGVsSHUP3OtpzuTO_w  # Kollision
UC1PZyrhsl_xzvN7Fg3CnHGg  # Matthew T. Provencher
UC1Q8ocSL23SYiyIovCri8eg  # Tsunami VIII
UC1Q9OQu14OdXwycej1Ou8SQ  # Moon Maison
UC1QLW3I7Y6XJJ7wGm3dCyLQ  # cyr
UC1QPUh9gUKVNvaga8I669pw  # Arek the autistic man
UC1RJIIr7l6t2WA7RrLUNzZA  # The Rheingans Sisters
UC1T7lyRxSiQgWjRhLG60RsA  # Those Who Ride With Giants
UC1THTCaflhCpPxEEjrqxqZw  # The 41 Players
UC1VRyG_Kbw-8Mj3zErMaCzA  # Daniel Firth
UC1WBcg8BxpKelqOOxzmwL8w  # Tom Cardy
UC1WLZ7NIAnU_Vgp0lQTXrCQ  # Andréa Saunier
UC1WTmLN5-q76dijX80zHXCg  # David Bowles
UC1WdqxQy2QjBzZI_BYwbYPw  # J.T. & The Plastic Garden Band
UC1Xa3EduXCFEtGa4SeQOR1w  # Jesse Lane
UC1Xcb3vJm3zHuaUeBIn7NDw  # STAR6IXSE7EN
UC1XseJPifKO8iWZ1nlk93nQ  # Monsieur Prof
UC1YF3ESWeQu6UxbjuAXPjaA  # Chris Dovas
UC1YZ751mYZkTNFXjGXTklsQ  # ImDontai
UC1ZLXjXm3hKIcdnBWkEq8fg  # Q59379309
UC1bwP5bx4hDKaxm66zwS15w  # Philippe Barr
UC1cNxr02VWPiY06o-a7l2Tg  # Thomas Peter Laue
UC1cn0r8U8FlaEtYx94YoYhw  # Countess Diamond
UC1cwWjCbxOFOG-6IL65Qxvg  # Roderick Long
UC1dLJkl38wJP-Pve7uhSbow  # Taylor Malkov
UC1dquNOe7HfCj2TWQ6dO6YA  # Tadhg Ó Grifín
UC1fCeuJ1_dMeWH8hh6C1B8A  # Joel Annesley
UC1iopiTcE43_0dg7RpBGkCA  # Whitney George
UC1ir7229v44cs_zbUhTlb8g  # PeachJars
UC1l0vzhU4V4ddirN7hPNDTA  # Tristam
UC1mk_YBVPnlNug9rB4q_BGw  # Thaddeus Osborne
UC1opyXQni1C5RVlG2nZG7bw  # GrantSaysYes
UC1ptjumURQf1mVtPrQ6Cm_g  # Drive45
UC1pucLw5psoT9ohCkX8aHGw  # Scenario
UC1qtGoKIYscgffd0mYbxd1A  # Tate Yap
UC1reRKEEnC41iRwHyKZI39g  # Christine Tassan
UC1rhIGdleUnjJd0vATLLyZA  # Q76381233
UC1rhab5nguWNOmZWUSBFJ-Q  # Eric Barnum
UC1s4h_N2io3pEoF84id1a-Q  # Gregg Braden
UC1sRLNYq_-pN3j283_gWQHg  # Nochillmark
UC1sYs-TMZs4KFChMIIxtiZQ  # Stunna Girl
UC1tvHtWoZuwnFU7cNr5KImA  # Sarahbeth Caplin
UC1uug_uZrVmylfPVBLBvitQ  # CarBotAnimations
UC1uy1GsgpqpAKUT_C1WCM5A  # Q140598176
UC1vau8n6wlxjZbqrM2XlFVg  # Icarus Lives
UC1xkrycozgUqLLCmwSSGAdA  # Freddy Charles Reinert
UC1yma7bPynMnaiq7ZGUTmDQ  # EGB
UC2-Kcsolkc3B-Li-mahur6g  # Too-Phat
UC2-V0rEZF_uxDSUxeRxov5Q  # Jayden McNeill
UC2-lOvCojqKMSu2pKk0k1aA  # Uebermarginal
UC2-p2eUj8PHuHjC3WdZoawA  # Zane Smith
UC20CxtEwvZdy99sQu4ElRzw  # Christian Tanefeu
UC21BHp3qV3C3Fx_ApQEyOyg  # Dean Ferris
UC21FusMZ47pYy5MjyuhuL7g  # Frank Di
UC23rBbRXpeK5xUAFhGzBZaA  # Negative XP
UC24-TW8suV0K-mAySVO2kEw  # NORD
UC24-XPATP4CeviFJ8SLiF8A  # Zachary Graser
UC249fY9ePd1jcaB-kMz_uKA  # Et on déjeune
UC24lkOxZYna9nlXYBcJ9B8Q  # Stressmonster101
UC264BwWviLLvPJkXWrKJevA  # Genevieve von Petzinger
UC27gFtH0PMx0O-oEdOSZggA  # Lysandre Nadeau
UC28o1wgZmWTROz1uu8GbImw  # Sodikken
UC29DoDr5ufnqudwNZC5ketQ  # LG Williams
UC2CHDyio1EkcIXoGzKs0rJg  # Rooted in Christ
UC2CYC-qSNXz_pW4zBosD1Fg  # Q56393006
UC2C_FgsYZqb-bO8XLegMqVA  # Plague Ritual
UC2CdUwqZWabTWq0TGm5BGCw  # Jhariah
UC2FOpJ38v8ycbf0r6y163zQ  # Jim Kingery
UC2HDX-nU-Z-f03XUitaAipg  # Xavier Alvarado
UC2HI_gJQYzf6UERFBcxjTPA  # Teresa Overcash
UC2I7xcy1XaFjpzIzNid0sdw  # Eventstellar
UC2IbKgetx0qzxVKVZ8NlIfw  # RageElixir
UC2Jk5gGHJNJH4RJW92kP9ag  # Dave Frary
UC2K4TGnaTs0C4C9HxPOjPUA  # Charlie Lane
UC2MN4AlpbY9NYxuYH-ecoCQ  # Robert Edward Grant
UC2MzgOzv1UHTiVrCFWuqf5w  # Jean-Thomas Jobin
UC2NU0s1H0p9N4jvF7qV59vA  # Q65681951
UC2OEgdjzN7-Ohy5RhYV9HOg  # Auggie Velarde
UC2Oa396bouG_W9VIsBH8cTA  # Akil
UC2Plo8z6TA0LWwNu6yH1Nag  # Maya Nigrin
UC2QJ-W0UJWAqDWHEp3pgbYg  # Kacey Johansing
UC2S7CGceq5tsuhcVyACdA3g  # CrankGameplays
UC2SJyUqfwbF0k4eAiZzMICg  # Osagyefo Uhuru Sekou
UC2THJBSC7u999OuKUm-uWKg  # Devenity Perkins
UC2TSNg7aQQWhCLUDvskhG7A  # Q97606275
UC2ToQKM_aIJjc9__AfwltoQ  # Vision Lunar
UC2Uf0Dg8lomwDocsUSuvXzg  # Duncan Pain
UC2VI9QxLzmy6EWeStv4ObuQ  # Ramona Jones
UC2W5X9wg74q5SI-BJWMbt2g  # Jordan Parker
UC2Xw090y7PU1eYcOtmxuBDg  # Rachel Grimes
UC2Y8xg0yCnP8HGeJBVyzf-Q  # Katherine Emeneth
UC2YljVQDwrTPBsub0DGwNqg  # Milena Rivero
UC2_G6Q73XYkem5zcUuIXACQ  # Sara Phillips
UC2_JOhJf-VAQm5VRqjY40Rw  # Farya Faraji
UC2b-dlU5pDw2Y4EHvKIjQmw  # YOVNGCHIM
UC2bTv-VNvV28BmAoMQt3DnQ  # Adam Johnston
UC2bcF6IiykbmhLlMr0goBFg  # Arsineh Hoonanian
UC2cGTI91PCzeEFi5HIZhGbw  # Edidion
UC2czAOTGHhNnOS2qOBJYn1A  # Yasha Aginsky
UC2fHxxWyNpXTBgufGogzS2w  # Stephen Ulrich
UC2hfsYyWGK61zj_dsbWIaVA  # Rip
UC2iON4ttM0-UO4jTBmF-qJg  # Lost Battlefields w Tino Struckmann
UC2iTVdhecMqJtYHitk91wtQ  # Lara Somogyi
UC2jr289riUdHY5qvK8oWR8w  # Joseph Dattilo
UC2nZMhZ2qG5-xpqb440WLYg  # ExplodingTNT
UC2npAkqyZmhYx6P6uKXtavw  # Jeff Schwerdt
UC2ojq-nuP8ceeHqiroeKhBA  # Nate Herk
UC2pm6rGWXLxs0evK4PvgRuA  # Q135213956
UC2qHW6oYx1vrSLmlC7RIXHA  # Amio Talio
UC2qQkGwReBfucb6yWr7idRA  # Asia Ladowska
UC2rCVUPbQljXGe9DcpygWSA  # Michael Murphy
UC2sf-V-HdOCBkvKrQpEtIpQ  # Dave McIntyre
UC2uC1wvNv48mcinHURjdRTA  # RED T7GER
UC2vSRqOFxo6gw1AP-WGMMJQ  # Samwitch
UC2wac-sRkNMPSFEnaOHCL3g  # Wanderbots
UC2xoJKRSPMLOGQZL1eHafPA  # University
UC3-xRRHsuYaBmU7B8VOWb-Q  # Kim Tillman
UC30VuhLJjMYBAvEv5rfH6Ug  # Les Grands Hurleurs
UC31UepFGaUJo9IDbEvqxdiQ  # Nick Youssef
UC324VwhYeYn22OeRuBmdkfQ  # Q15987741
UC32ejuUaeWoE5F9sdRN1kVw  # Q110148645
UC35RDufALVOpR5ZVB4kWvSA  # Bob Lanzetti
UC35Xk20kFQs5y_R5xLGVr2g  # Dani Moreno
UC36UM7Uc9DP_8g1MYoPYHSw  # Carter Felker
UC36UUkZ7K5YZi562PDGczSw  # Emmy Blotnick
UC37fL8VOowQ7emF5Qk6FQMQ  # martincitopants
UC3867dG55m9amUHzYNj1MMQ  # Karda Estra
UC388ZUsQeVE8GqDJS847c3Q  # Ricky Rodriguez
UC39E60F_liStZjvAoob4elA  # Lake Fama
UC3AmEVaT9wyS-2bgTcWkqGA  # Katherine Winter Sellery
UC3D3brndoUx7bVXvNhm_jzA  # Samantha Morris
UC3Dl-fJKKEpSQMkFhcNqXUQ  # Chuck Johnson
UC3EdVxHKahn7ZozrKgXUUZw  # The Innocent Bystanders
UC3EkdWiziN39yDqenY0MFGQ  # Hush
UC3F-4LIKC9K6CHRy-uThYnQ  # Dooley
UC3HFEdrw6Q4ZE9otTNAZ_qw  # Emma Hardyman
UC3HNoMSbYIJcyLA97A95iiQ  # Eric Matsunaga
UC3IlqhnzIup1PaiSqfGFujg  # Q28146812
UC3Jh4Ag5xUrNxQFe7hqiw2w  # ZylSade
UC3L5CX6QpTh4mWgoVAWwXYA  # Nickolai Junussov
UC3L7yf4jhU0k25fKi5jrlyA  # Stephen Yates
UC3LD8aJ1ZxIOcEPU8QHQSuA  # NSE Hood
UC3LXZChrTMmy9SWATkQgcpg  # Lemoncello
UC3OB1raahKLNqAXgIMmIVKA  # Q63978814
UC3P6MMnHc4SpT_LEhYQMFtw  # Julia Kregenow
UC3P7A1JuAJBW1fNgZJWM8Qw  # Alx James
UC3QO-Liauf8Bf_IkI15kV3w  # Alison Tafel
UC3RGC_xejUTC5B4op5TtrUg  # Scott Siskind
UC3RX2Tf_8tEgOJjFrVsYIew  # Elliot O'Donnell
UC3T9tminQRRaGocSMQtOV-A  # Becky Lee Smith
UC3UrKVS5rFu3D6iClu_NLvg  # Oliver Pearce
UC3VAJ9YreickTEBMA03XQwA  # Ruby Lyn
UC3Vkkaj0K9Sg6ILw1lOZ9Lw  # Danny Towers
UC3WPr2tp5UaVIMxbowcpu3A  # Punz
UC3XRAMCD09lP7zWHXpmg_xQ  # Eliza Noe
UC3ZhM0fDxU9bqqlwWRMHwuw  # Doggie
UC3Zo_imh9fjeRa82JkhO_tA  # Kaylan Waterman
UC3_Pyu80cvOQoz2WFjt0TEw  # cakejumper
UC3ajS71pb9xCPDAs2u7J2eA  # Zoe Ko
UC3cTeVQ2kDpz995NOLzYJ6Q  # Alex Pearl
UC3d2UfKssPbwnK4JGXWJIGw  # Samuel Blitz
UC3dBKjz3Oi_PB5gEYqkXBsg  # Anthony Morone
UC3e5IaifT2XvVD8Vt8-vX3g  # Maggie Sellers Reum
UC3ea9jTyeawwLlRJx_B_r7g  # Jamie Leibert
UC3f-M9AH8J-JSCw_lDWHyHA  # Daniel Levin
UC3fpz3FXQH-93sAqvnG4ZSA  # Elijah Joles
UC3hCfxUXKEGXlbHgvDFk8Eg  # Scott Nolan
UC3hG30qdevr3zahoYQWlFgg  # DEEJAY T-JR.
UC3hG4j62ePJFrxQImHYJCaA  # Donna Kreisler
UC3iRXSuOFYIY5mJEfPZOGig  # Southern Empire
UC3iV_wXw8nVaV3htIrzhdjg  # Ray Bull
UC3jdnIP2u5hCJpVZ-TuDrCg  # Justin Whang
UC3kER4i8uFow2fMOoxN_ICA  # Damian Martinez
UC3kEeJuuAQquTWUMs3pxVrw  # Caleb Gridley
UC3lOIGd6sKARe7ZejQTJYNA  # Ricardo Alcocer
UC3mW_zMgUuQmecejK0sWgiQ  # Jason Doty
UC3mhklLu1O-keCCK1g5leHQ  # Margaret Kalacska
UC3n9O_49AG2Bwb7cL8riAvA  # Christopher Earley
UC3oDDyL7HWJAlT0NyLcY2jQ  # Thieves' Kitchen
UC3pSVyZxnEYaJZTTDKM584A  # Bill Fournet
UC3qvs_cRt8nEi3BGhIkwLYw  # Tattoo the Scars
UC3rGHh4lB-gILhWmVgxTbmw  # Milbank Drive
UC3rp2LveXZM1dvX4DZJlY6Q  # Berel Farkas
UC3udq9a0DmktUZ9CmQS2C4g  # L. Y. Aaron Yung
UC3ukSsb6HneNMUaHDNWgrpQ  # DRE HILL
UC3vhqWMiPazvTP1yCwpMcdQ  # Emma Mae Jenkins
UC3wJvju3lMYLNetb4tjBebg  # Nailea Devora
UC3xBzf5s7IwNqzX00CH9w8Q  # Akāliko
UC3xWCpnWd8l7HaiqfvtzIhQ  # FunnyMike
UC3xbjTJT2pVNR6b94Vaei5g  # oh nickel
UC405F_pVGZZ5eYeiVqzFM5w  # Creek Boyz
UC40Da5RQRjYjKEL70d0pmJg  # Q716786
UC40lhnHowcj6mu6cBZaUGZw  # Van Dennis
UC410OAv53XiWxZiPKx6OU8g  # Avery West
UC41qQNw7CTonY2iSjGc07sw  # Cheap Licks
UC422ut2rQRurNyyzFHg2Osg  # Adella Pasos
UC42UyIwNXp1sIi6m0RsGmsQ  # Presto
UC451f7Jmrzj7DcW-OBwfJWQ  # Flow
UC460M0_6FiyrXYlxUSlY_3g  # Dinarte de Freitas
UC47-wNKFQbYDTBWcdGUGxpw  # Zeddy Will
UC47237zvzEMAW5Hs-smGdHg  # Bent Frequency
UC478WIld0bYM1QjNPfOqcyg  # Mol Sullivan
UC47dowOdD45CDTp8oSK0ZcQ  # Q131376705
UC4A7gLLafJw4qSuEXgZ-5uA  # Arinze Amalu
UC4BoG-tk8pSitMQvWH2iJYw  # Emily Quinn
UC4CU4JYXOBuajkR-McMjJtg  # Ānandajoti
UC4Cza8wE3HGa4tq3WuwmbKw  # Console Wars
UC4DcEWD7tAGesv0c773EtpA  # LAYZ
UC4FCdIzcfsN7WlSV1sD-mdA  # Emily Crocker
UC4JJdUmprelqwf5mKKe7p0w  # Karl Klimek
UC4K80aPwbAlwi5Q-XV1pdqw  # Q94258871
UC4KyIYZD1CfGCsfgB6b9gAw  # wPopoff
UC4MLk_xJi-uAfT2cqrtklxw  # Charles N. Internicola
UC4NzuN1edsqA3jMiAHCV_tw  # Doug Kraft
UC4OJb3h4JK2zlwzikAMP_JA  # Original Sharks
UC4P1wf7gNZ1A19xNw863KwQ  # PaymoneyWubby
UC4PlaGokmSqbKBdYObGLceQ  # Q115264352
UC4R1YpgVNPC6-tjjR4A4xeQ  # Lil Texas
UC4TsmazTdpF1AOkm3qUlX2A  # DJ CP
UC4U-Tj2T2_KbRQuL_nPP3QQ  # Prospect Hill
UC4YUKOBld2PoOLzk0YZ80lw  # TangoTek
UC4ZH-92rumyBkvOMTGZ3mnQ  # Elio Alcindor
UC4Zpu41tUH64HYxOu6UArbQ  # Mhavel N
UC4ZsIWcnxv8saguVrdZg6ww  # Damon Huffman
UC4ZyqMOxL1rwY_2cRqwUfGw  # Nicola Jane Buttigieg
UC4_FgaaTInPduJKHgeSU82g  # ABOiTEAU
UC4a-B9gRdFdip2Da4rs0uJA  # Asante
UC4b3bEgL5EOmHfHqIykUh0w  # Al Calderon
UC4c3bzyv5_TViURA10ZFgiQ  # looms.
UC4c6KlsDTQg6AAA3WN6jzng  # Sage Cotugno
UC4chVQfwdYQEb576n3guk7Q  # Nicolas Ouellet
